column,stored_system,stored_code,stored_display,occurrences,subjects
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,E9688,ASSAULT NEC,1,1
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,V0179,Contact with or exposure to other viral diseases,1,1
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,V090,Infection with microorganisms resistant to penicillins,1,1
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,V1005,Personal history of malignant neoplasm of large intestine,1,1
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,V1006,"Personal history of malignant neoplasm of rectum, rectosigmoid junction, and anus",1,1
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,V1009,Personal history of malignant neoplasm of other gastrointestinal tract,1,1
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,V1011,Personal history of malignant neoplasm of bronchus and lung,1,1
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,V1041,Personal history of malignant neoplasm of cervix uteri,1,1
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,V1072,Personal history of hodgkin's disease,1,1
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,V1082,Personal history of malignant melanoma of skin,1,1
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,V1202,Personal history of poliomyelitis,1,1
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,V1261,Personal history of pneumonia (recurrent),1,1
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,V1279,Personal history of other diseases of digestive system,1,1
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,V1301,Personal history of urinary calculi,1,1
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,V1351,Personal history of pathologic fracture,1,1
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,V140,Personal history of allergy to penicillin,1,1
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,V141,Personal history of allergy to other antibiotic agent,1,1
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,V151,"Personal history of surgery to heart and great vessels, presenting hazards to health",1,1
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,V1588,History of fall,1,1
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,V160,Family history of malignant neoplasm of gastrointestinal tract,1,1
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,V1642,Family history of malignant neoplasm of prostate,1,1
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,V168,Family history of other specified malignant neoplasm,1,1
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,V169,Family history of unspecified malignant neoplasm,1,1
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,V180,Family history of diabetes mellitus,1,1
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,V422,Heart valve replaced by transplant,1,1
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,V431,Lens replaced by other means,1,1
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,V446,Other artificial opening of urinary tract status,1,1
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,V4511,Renal dialysis status,1,1
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,V4512,Noncompliance with renal dialysis,1,1
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,V454,Arthrodesis status,1,1
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,V4561,Cataract extraction status,1,1
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,V4579,Other acquired absence of organ,1,1
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,V4581,Aortocoronary bypass status,1,1
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,V4611,"Dependence on respirator, status",1,1
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,V4972,Other toe(s) amputation status,1,1
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,V5331,Fitting and adjustment of cardiac pacemaker,1,1
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,V552,Attention to ileostomy,1,1
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,V5811,Encounter for antineoplastic chemotherapy,1,1
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,V5832,Encounter for removal of sutures,1,1
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,V5863,Long-term (current) use of antiplatelet/antithrombotic,1,1
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,V5881,REMOVAL VASCULAR CATHETER,1,1
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,V6402,Vaccination not carried out because of chronic illness or condition,1,1
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,V641,Surgical or other procedure not carried out because of contraindication,1,1
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,V643,Procedure not carried out for other reasons,1,1
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,V6441,Laparoscopic surgical procedure converted to open procedure,1,1
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,V7189,OBSERVATION FOR OTHER SPECIFIED CONDITIONS NOT FOUND,1,1
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,V7283,Other specified pre-operative examination,1,1
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,V8521,"Body Mass Index 25.0-25.9, adult",1,1
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,V8523,"Body Mass Index 27.0-27.9, adult",1,1
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,V8533,"Body Mass Index 33.0-33.9, adult",1,1
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,V8535,"Body Mass Index 35.0-35.9, adult",1,1
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,V8536,"Body Mass Index 36.0-36.9, adult",1,1
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,V8537,"Body Mass Index 37.0-37.9, adult",1,1
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,V8541,"Body Mass Index 40.0-44.9, adult",1,1
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,V8542,"Body Mass Index 45.0-49.9, adult",1,1
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,V860,Estrogen receptor positive status [ER+],1,1
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,V8739,Contact with and (suspected) exposure to other potentially hazardous substances,1,1
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,V8801,Acquired absence of both cervix and uterus,1,1
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00641047725,PHENObarbital -  ICU Alcohol Withdrawal (Loading dose 2 and 3) FOR PHARMACY USE ONLY,5,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00121054410,Docusate Sodium (Liquid),4,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00904224461,Docusate Sodium (Liquid),4,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00002821501,Insulin (Regular) Intraperitoneal,3,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00224185530,Psyllium Wafer,3,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00245004101,Potassium Chloride Replacement (Oncology),3,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00338001704,Dextrose 5%,3,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00338004902,NS Epidural Bag (0.9% NaCl),3,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00338004904,Sodium Chloride 0.9%  Flush for CRRT,3,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00338011704,LR,3,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00406055262,OxyCODONE Liquid,3,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00409662502,Sodium Bicarbonate,3,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00456066270,Potassium Chloride Replacement (Oncology),3,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00641049325,Phenytoin (Suspension),3,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00904399061,TraZODone,3,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00944049101,Albumin 5% (25g / 500mL),3,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,50242004413,Alteplase (Catheter Clearance),3,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,63323031110,Calcium Replacement (Oncology),3,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,63323031119,Calcium Gluconate sliding scale (Critical Care-Ionized calcium),3,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,63323054011,Heparin (Porcine),3,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,66689040150,OxycoDONE Liquid,3,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,76439034310,Potassium Chloride Replacement (Oncology),3,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-formulary-drug-cd,DOBUBASE,D5W,2,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00002411533,OLANZapine,2,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00002751001,Insulin Pump (Self Administering Medication),2,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00004080085,Tamiflu,2,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00006473900,PNEUMOcoccal Vac Polyvalent,2,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00008092355,Pantoprazole Sodium,2,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00009003928,MethylPREDNISolone Sod Succ,2,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00023050601,Refresh Plus,2,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00023917705,Brimonidine-Timolol,2,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00054022463,LeVETiracetam Solution,2,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00054023755,Morphine Sulfate (Oral Solution) 2 mg/mL,2,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00054864816,Roxicet,2,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00056016975,Warfarin,2,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00074612290,Tricor,2,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00087277331,Irbesartan,2,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00088222033,Toujeo SoloStar,2,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00093046301,LamoTRIgine Rectal Susp,2,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00121065721,Acetaminophen (Liquid),2,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00121174410,Robitussin Chest Congestion,2,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00143967310,Levetiracetam Patch for Allergy Testing,2,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00143968025,Glycopyrrolate (CVICU Reversal Protocol),2,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00143968125,Robinul,2,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00143987510,Amiodarone,2,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00264310311,CeFAZolin,2,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00264310511,CeFAZolin,2,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00338001702,Dextrose 5%,2,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00338001703,Dextrose 5%,2,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00338004903,Sodium Chloride 0.9 %,2,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00338043103,NS,2,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00338055318,NS (Mini Bag Plus),2,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00338080704,Potassium Chl 40 mEq / 1000 mL NS,2,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00338105102,Nitroglycerin,2,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00338105548,MetRONIDAZOLE (FLagyl),2,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00406035762,VICOdin,2,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00406051262,Percocet,2,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00409128331,HYDROmorphone (Dilaudid),2,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00409148402,Nitroglycerin,2,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00409163802,Dexmedetomidine,2,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00409180001,PHENYLEPHrine,2,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00409198530,LORazepam Oral Solution,2,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00409468823,Fluconazole,2,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00409610204,Furosemide in 0.9% Sodium Chloride,2,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00409610210,Furosemide-Heart Failure,2,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00409651001,Vancomycin Oral Liquid,2,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00409665305,Potassium Chloride,2,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00409724101,Epinephrine 1:1000,2,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00409733201,CefTRIAXone Desensitization,2,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00517571025,Furosemide,2,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00603155404,Potassium Chloride Replacement (Critical Care and Oncology),2,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00781315295,ROSE- Cisatracurium,2,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00781320895,CefTRIAXone Graded Challenge,2,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00904198861,Tylenol,2,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00904404073,INV-Aspirin,2,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00904627761,SEROquel,2,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00944049302,Albumin 25% (25g /100mL),2,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00998061505,Dexamethasone Ophthalmic Susp 0.1%,2,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,10019016312,phenylephrine HCl,2,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,11845011831,zz,2,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,11917007645,Mineral Oil,2,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,24987024256,Digoxin,2,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,25021012120,CefePIME,2,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,25021040010,Heparin INTRAPERITONEAL,2,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,42292000120,MetRONIDAZOLE (FLagyl),2,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,43825010201,Ofirmev,2,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,44567023610,CefTAZidime,2,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,50474059540,LeVETiracetam Solution,2,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,51079025520,Metoprolol Tartrate,2,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,51079028620,Diazepam *NF*,2,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,51079029920,CloNIDine,2,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,51079038620,LORazepam,2,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,51079041720,LORazepam Oral Solution,2,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,51079045120,Norvasc,2,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,51079045320,Midodrione 20 mf,2,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,51079077420,PARoxetine,2,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,51079078820,Xanax XR,2,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,51079088120,KlonoPIN,2,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,51079090620,Pacerone,2,
Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,51079099120,TraMADOL (Ultram),2,
